skills,num_skills,role
"Cryptography, Cybersecurity, Docker, Network Security, OWASP",5,Security Engineer
"Data Analysis, Excel, Kubernetes, Pandas, SQL, Tableau",6,Data Analyst
"Agile, Business Intelligence, Communication, Google Cloud, GraphQL, PostgreSQL, Project Management",7,Product Manager
"C++, Django, Docker, Machine Learning, NumPy, PyTorch, Python, Scala, TensorFlow",9,Machine Learning Engineer
"CSS, HTML, Java, JavaScript, MongoDB, Node.js, PostgreSQL, Python, React",9,Full Stack Developer
"CI/CD, Docker, Git, Jenkins, Kubernetes, Python",6,DevOps Engineer
"Agile, Business Intelligence, Communication, Docker, NumPy, Project Management, Vue.js",7,Product Manager
"CI/CD, Docker, Git, Jenkins, Kubernetes, Monitoring, PyTorch, Python, Terraform",9,DevOps Engineer
"Excel, Pandas, SQL, Statistics, Tableau",5,Data Analyst
"CI/CD, Docker, Node.js, Oracle, Python, RESTful APIs, SQL",7,Backend Developer
"JavaScript, MongoDB, Node.js, PostgreSQL, RESTful APIs, React, SQL, Scala, Vue.js",9,Full Stack Developer
"Deep Learning, MLOps, NumPy, PyTorch, Python, Scikit-learn, TensorFlow",7,Machine Learning Engineer
"Android, Docker, Firebase, Kotlin, RESTful APIs, React Native, iOS",7,Mobile Developer
"Git, JavaScript, Node.js, RESTful APIs, React, SQL",6,Full Stack Developer
"Agile, Communication, Project Management, SQL",4,Product Manager
"AWS, Azure, CI/CD, Go, Google Cloud, Kubernetes, Linux, Monitoring, Terraform",9,Cloud Architect
"Cybersecurity, Linux, OWASP, Penetration Testing, PostgreSQL",5,Security Engineer
"Data Visualization, Deep Learning, Machine Learning, NumPy, Pandas, Python, RESTful APIs, SQL, Spark, Teamwork",10,Data Scientist
"CSS, Docker, Java, JavaScript, Problem Solving, Python",6,Software Engineer
"Docker, Java, OWASP, PostgreSQL, PyTorch, RESTful APIs, SQL",7,Backend Developer
"CSS, Docker, HTML, JavaScript, Monitoring, RESTful APIs, TypeScript",7,Frontend Developer
"A/B Testing, Data Analysis, Docker, Pandas, Power BI, SQL, Statistics",7,Data Analyst
"Docker, Flask, Java, JavaScript, MongoDB, Oracle, RESTful APIs, SQL",8,Backend Developer
"Java, Node.js, PostgreSQL, Python, RESTful APIs, React",6,Backend Developer
"CSS, JavaScript, React, TypeScript",4,Frontend Developer
"Compliance, Cryptography, Linux, Network Security, Penetration Testing, R",6,Security Engineer
"C#, CSS, Data Analysis, Git, GraphQL, JavaScript, Node.js, Python, React",9,Full Stack Developer
"Cryptography, Network Security, Penetration Testing",3,Security Engineer
"AWS, Angular, Azure, CI/CD, Docker, Excel, Kubernetes, Linux, PostgreSQL, Terraform",10,DevOps Engineer
"CI/CD, CSS, HTML, JavaScript, Python, TypeScript, Vue.js",7,Frontend Developer
"A/B Testing, Excel, Java, Oracle, Pandas, Python, SQL, Statistics",8,Data Analyst
"Java, PostgreSQL, RESTful APIs, SQL",4,Backend Developer
"Cybersecurity, Machine Learning, Network Security, OWASP, Penetration Testing, Python, Scikit-learn",7,Security Engineer
"CI/CD, Git, Pandas, Problem Solving, Python, RESTful APIs, TypeScript",7,Software Engineer
"Android, CI/CD, Data Analysis, Firebase, Flutter, Kotlin, Swift",7,Mobile Developer
"Firebase, Kotlin, RESTful APIs, Swift, iOS",5,Mobile Developer
"Data Visualization, Machine Learning, NumPy, Pandas, Python, SQL, Scikit-learn, TensorFlow",8,Data Scientist
"Data Analysis, Excel, PHP, Power BI, R, Statistics",6,Data Analyst
"Android, Docker, Git, Google Cloud, Kotlin, Kubernetes, React Native, iOS",8,Mobile Developer
"C#, CI/CD, Cybersecurity, Linux, OWASP, Penetration Testing, Python",7,Security Engineer
"Deep Learning, Docker, Machine Learning, Pandas, Python, Scala, Statistics, TensorFlow",8,Data Scientist
"Ansible, Flutter, Git, Kotlin, Project Management, Swift, iOS",7,Mobile Developer
"Cybersecurity, OWASP, Penetration Testing, Python, SQL Server",5,Security Engineer
"CI/CD, Git, HTML, Java, JavaScript, NumPy, PHP, Problem Solving, RESTful APIs",9,Software Engineer
"Go, HTML, Java, Node.js, PostgreSQL, PyTorch, RESTful APIs, SQL",8,Backend Developer
"AWS, Azure, CI/CD, Cloud Architecture, Kubernetes, Linux",6,Cloud Architect
"Deep Learning, Kubernetes, Machine Learning, Node.js, NumPy, Pandas, PyTorch, TensorFlow",8,Machine Learning Engineer
"CI/CD, Java, JavaScript, Network Security, Penetration Testing, Problem Solving, Python, RESTful APIs, SQL",9,Software Engineer
"CSS, HTML, JavaScript, MongoDB, Node.js, Python, SQL",7,Full Stack Developer
"AWS, CI/CD, Git, JavaScript, MongoDB, Node.js, Pandas, React, React Native, SQL",10,Full Stack Developer
"Agile, Communication, Data Analysis, Leadership, MongoDB, PHP, Project Management",7,Product Manager
"Data Visualization, Go, NumPy, Pandas, PyTorch, Python, SQL, Statistics, TensorFlow",9,Data Scientist
"Deep Learning, Kubernetes, Machine Learning, NumPy, PyTorch, Python",6,Machine Learning Engineer
"NumPy, Pandas, PyTorch, Python, R, SQL, Statistics, TensorFlow",8,Data Scientist
"AWS, Azure, CI/CD, Cloud Architecture, Docker, Node.js, Python",7,Cloud Architect
"AWS, Azure, CI/CD, Cryptography, Flutter, Redis, Terraform",7,Cloud Architect
"Cassandra, Compliance, Cybersecurity, Linux, Network Security, NumPy",6,Security Engineer
"Android, Firebase, Flutter, Kubernetes, Oracle, RESTful APIs, Swift, iOS",8,Mobile Developer
"Deep Learning, Java, Kubernetes, Linux, Machine Learning, NumPy, Scikit-learn, TensorFlow",8,Machine Learning Engineer
"Ansible, Deep Learning, Machine Learning, PyTorch, Python, RESTful APIs, Scikit-learn, Tableau",8,Machine Learning Engineer
"Deep Learning, Machine Learning, NumPy, PyTorch, Python, React, Statistics",7,Data Scientist
"MLOps, Machine Learning, NumPy, Oracle, Python, Scikit-learn, TensorFlow, TypeScript",8,Machine Learning Engineer
"AWS, Java, Jenkins, MongoDB, Node.js, RESTful APIs, SQL",7,Backend Developer
"Docker, Git, Java, JavaScript, Problem Solving",5,Software Engineer
"Ansible, Linux, Network Security, Penetration Testing, Python",5,Security Engineer
"Ansible, CI/CD, Docker, Git, Google Cloud, Jenkins, Kubernetes, Python",8,DevOps Engineer
"AWS, CI/CD, Docker, Git, GraphQL, Jenkins, Kubernetes, Monitoring, Python",9,DevOps Engineer
"Data Visualization, Docker, NumPy, Pandas, Power BI, PyTorch, Python, Statistics",8,Data Scientist
"AWS, CSS, Cybersecurity, Git, JavaScript, MongoDB, Node.js, Python, React, Scikit-learn",10,Full Stack Developer
"C++, Excel, Pandas, Python, SQL, Statistics",6,Data Analyst
"AWS, Azure, Docker, Kubernetes, Leadership, PHP, Security, Terraform",8,Cloud Architect
"AWS, Azure, CI/CD, Cloud Architecture, Docker, Flask, Flutter, Python",8,Cloud Architect
"Deep Learning, Machine Learning, Node.js, NumPy, PyTorch, TensorFlow",6,Machine Learning Engineer
"Docker, Google Cloud, NumPy, Pandas, PyTorch, Python, R, React, SQL, Spark, Statistics",11,Data Scientist
"CI/CD, Docker, Go, Machine Learning, PyTorch, Python, Scikit-learn, TensorFlow",8,Machine Learning Engineer
"AWS, Deep Learning, Machine Learning, NumPy, R, TensorFlow, TypeScript",7,Machine Learning Engineer
"Cryptography, Data Analysis, Network Security, OWASP, Penetration Testing, Python, React Native",7,Security Engineer
"HTML, JavaScript, React, TypeScript, Vue.js",5,Frontend Developer
"AWS, Communication, Docker, Java, MySQL, PostgreSQL, RESTful APIs, SQL, iOS",9,Backend Developer
"Compliance, Cybersecurity, Linux, Penetration Testing, Python",5,Security Engineer
"A/B Testing, AWS, Docker, Git, HTML, JavaScript, Node.js, Python, RESTful APIs, React, SQL Server",11,Full Stack Developer
"CSS, HTML, RESTful APIs, React, TypeScript",5,Frontend Developer
"Cybersecurity, Linux, Network Security, OWASP",4,Security Engineer
"Agile, Communication, Data Analysis, Machine Learning, MongoDB, Project Management, RESTful APIs, Tableau",8,Product Manager
"Ansible, Azure, CI/CD, Docker, Git, Linux, Python, Terraform",8,DevOps Engineer
"AWS, CI/CD, Docker, Kubernetes, Linux, Power BI, SQL Server, Terraform",8,DevOps Engineer
"CI/CD, Data Analysis, Excel, Jenkins, Pandas, Power BI, PyTorch, SQL",8,Data Analyst
"Cybersecurity, Network Security, Python",3,Security Engineer
"A/B Testing, AWS, Android, Azure, CI/CD, Kubernetes, Terraform",7,Cloud Architect
"Cryptography, Cybersecurity, Network Security, Penetration Testing, Python, iOS",6,Security Engineer
"CI/CD, Git, Java, Leadership, Monitoring, Problem Solving, SQL, iOS",8,Software Engineer
"Android, Angular, CSS, Flutter, RESTful APIs, Swift, iOS",7,Mobile Developer
"CSS, HTML, JavaScript, RESTful APIs, Statistics, Vue.js",6,Frontend Developer
"Android, C#, JavaScript, MySQL, RESTful APIs, React Native, Scikit-learn, Swift, iOS",9,Mobile Developer
"AWS, HTML, JavaScript, Python, RESTful APIs, React, SQL",7,Full Stack Developer
"AWS, Cloud Architecture, Cryptography, Flask, Google Cloud, Kubernetes, MongoDB, Terraform",8,Cloud Architect
"CI/CD, Docker, Git, Jenkins, Linux, Python",6,DevOps Engineer
"A/B Testing, Data Analysis, Docker, Excel, Python, Statistics",6,Data Analyst
"CSS, Cybersecurity, Kubernetes, Network Security, Python",5,Security Engineer
"C++, Compliance, Cybersecurity, Data Analysis, Linux, Penetration Testing, Python",7,Security Engineer
"CI/CD, Docker, Flask, Java, Jenkins, Python, SQL, SQL Server",8,Backend Developer
"CI/CD, Git, Java, Problem Solving, RESTful APIs, SQL, SQL Server",7,Software Engineer
"Machine Learning, Network Security, Penetration Testing, Python",4,Security Engineer
"AWS, Agile, Deep Learning, Docker, Machine Learning, Oracle, Scikit-learn, Statistics, TensorFlow",9,Machine Learning Engineer
"AWS, Agile, CI/CD, Git, Problem Solving, Python, RESTful APIs, React",8,Software Engineer
"CI/CD, Docker, Java, JavaScript, Problem Solving, Python",6,Software Engineer
"Deep Learning, Docker, Machine Learning, PyTorch, Python, Scikit-learn",6,Machine Learning Engineer
"Agile, Data Analysis, HTML, JavaScript, RESTful APIs, React",6,Frontend Developer
"Azure, Deep Learning, Machine Learning, NumPy, Pandas, R, React Native, Spark, Statistics, TensorFlow",10,Data Scientist
"AWS, Agile, Azure, Docker, Google Cloud, Kubernetes, Linux, Terraform",8,Cloud Architect
"AWS, Azure, Docker, Microservices, Monitoring, Scikit-learn, Teamwork, Terraform",8,Cloud Architect
"AWS, Angular, Data Visualization, Machine Learning, NumPy, Pandas, Python, SQL, Vue.js",9,Data Scientist
"CSS, Go, GraphQL, JavaScript, RESTful APIs, React, SQL, TypeScript, Vue.js",9,Frontend Developer
"Data Analysis, Excel, Pandas, Problem Solving, R, SQL, Statistics, Tableau",8,Data Analyst
"Cybersecurity, Linux, Network Security, OWASP, Power BI, Redis",6,Security Engineer
"AWS, Azure, CI/CD, Google Cloud, Kubernetes, Pandas, Terraform",7,Cloud Architect
"AWS, CI/CD, Docker, Git, JavaScript, MySQL, Problem Solving, Project Management, Python, Statistics",10,Software Engineer
"Business Intelligence, Communication, Leadership, Project Management",4,Product Manager
"CSS, Flutter, GraphQL, HTML, JavaScript, Monitoring, Node.js, RESTful APIs, React, SQL",10,Full Stack Developer
"Android, Git, Kotlin, RESTful APIs, iOS",5,Mobile Developer
"Angular, C++, CSS, Cassandra, Docker, HTML, React, Vue.js",8,Frontend Developer
"Deep Learning, Django, Docker, Machine Learning, NumPy, Python, Spark",7,Machine Learning Engineer
"Ansible, CI/CD, Docker, Flask, Kubernetes, Linux, R, Scikit-learn, Terraform",9,DevOps Engineer
"Azure, CI/CD, Cloud Architecture, Data Visualization, Microservices, Terraform",6,Cloud Architect
"Angular, C++, CSS, Cybersecurity, Docker, Git, HTML, React",8,Frontend Developer
"AWS, Java, Node.js, PostgreSQL, RESTful APIs, SQL",6,Backend Developer
"Cybersecurity, Machine Learning, OWASP, Penetration Testing, Python",5,Security Engineer
"Java, JavaScript, Penetration Testing, PostgreSQL, Problem Solving, Python, SQL",7,Software Engineer
"Docker, Flask, Machine Learning, NumPy, Python, Scikit-learn, TensorFlow",7,Machine Learning Engineer
"Android, Git, Kotlin, RESTful APIs, iOS",5,Mobile Developer
"AWS, Business Intelligence, Cloud Architecture, Docker, Jenkins, Node.js, Terraform",7,Cloud Architect
"Deep Learning, Docker, NumPy, Python, Scikit-learn, TensorFlow",6,Machine Learning Engineer
"CSS, Excel, HTML, JavaScript, TypeScript",5,Frontend Developer
"CSS, Deep Learning, Machine Learning, NumPy, PHP, PyTorch, TensorFlow, iOS",8,Machine Learning Engineer
"Compliance, Cybersecurity, Network Security, OWASP",4,Security Engineer
"Cryptography, Data Analysis, Django, Excel, Google Cloud, Pandas, Statistics, Tableau",8,Data Analyst
"AWS, Deep Learning, Docker, Machine Learning, NumPy, PostgreSQL, Scala, Scikit-learn, Spark, TensorFlow",10,Machine Learning Engineer
"CSS, JavaScript, MySQL, Python, RESTful APIs, React, SQL",7,Full Stack Developer
"AWS, CSS, JavaScript, MongoDB, Python, React, SQL, Scala",8,Full Stack Developer
"Git, JavaScript, Node.js, RESTful APIs, React, SQL, TypeScript",7,Full Stack Developer
"Git, Java, JavaScript, Problem Solving, RESTful APIs",5,Software Engineer
"Git, JavaScript, MongoDB, Node.js, PHP, Python, SQL",7,Full Stack Developer
"A/B Testing, Agile, Business Intelligence, Leadership, Project Management",5,Product Manager
"Docker, Git, JavaScript, MongoDB, Node.js, React, SQL",7,Full Stack Developer
"Data Analysis, Excel, Flask, Pandas, SQL, SQL Server",6,Data Analyst
"Data Analysis, Pandas, R, SQL, Statistics",5,Data Analyst
"C++, CI/CD, Docker, Git, Kubernetes, Python, React Native, Terraform, iOS",9,DevOps Engineer
"HTML, JavaScript, React, TypeScript, Vue.js",5,Frontend Developer
"CI/CD, CSS, Docker, Git, Java, Kubernetes, Python",7,Software Engineer
"Django, HTML, JavaScript, Machine Learning, R, React, TypeScript, Vue.js",8,Frontend Developer
"Cryptography, Cybersecurity, NumPy, Penetration Testing, Scikit-learn",5,Security Engineer
"AWS, Azure, CI/CD, Cloud Architecture, Kubernetes, Monitoring, iOS",7,Cloud Architect
"Cybersecurity, Kubernetes, Monitoring, Penetration Testing, Python",5,Security Engineer
"Business Intelligence, Machine Learning, NumPy, Pandas, Python, R, Scikit-learn, TensorFlow",8,Data Scientist
"AWS, Data Analysis, Linux, Power BI, React Native, SQL, Statistics",7,Data Analyst
"Deep Learning, Docker, Git, Java, JavaScript, Kotlin, Problem Solving, SQL",8,Software Engineer
"AWS, Cryptography, Network Security, NumPy, OWASP, Penetration Testing",6,Security Engineer
"AWS, Docker, Excel, Machine Learning, Python, Scala, Scikit-learn, TensorFlow",8,Machine Learning Engineer
"CSS, Django, GraphQL, JavaScript, Oracle, React, TensorFlow, Vue.js",8,Frontend Developer
"Ansible, CI/CD, Excel, Git, Kubernetes, Linux, Python, Terraform, iOS",9,DevOps Engineer
"Android, Flutter, Kotlin, PHP, Project Management, React Native, Statistics, iOS",8,Mobile Developer
"C++, Docker, Machine Learning, NumPy, Python, TensorFlow",6,Machine Learning Engineer
"Agile, Excel, Monitoring, R, SQL, Statistics, Tableau",7,Data Analyst
"Data Analysis, Django, Pandas, Power BI, SQL, Statistics",6,Data Analyst
"AWS, CSS, Jenkins, Node.js, Python, RESTful APIs, React, SQL, SQL Server, Tableau",10,Full Stack Developer
"Angular, Communication, Java, MongoDB, Node.js, Python, SQL",7,Backend Developer
"Docker, Linux, Network Security, Penetration Testing, Power BI, Python, React",7,Security Engineer
"Angular, Cryptography, Cybersecurity, GraphQL, Penetration Testing, SQL Server",6,Security Engineer
"AWS, CI/CD, Cloud Architecture, Google Cloud, Microservices, NumPy, Terraform",7,Cloud Architect
"AWS, Docker, Java, PostgreSQL, Python, SQL",6,Backend Developer
"Git, JavaScript, MongoDB, Node.js, RESTful APIs, React, SQL",7,Full Stack Developer
"C#, Git, HTML, JavaScript, MongoDB, Node.js, PyTorch, Python, React",9,Full Stack Developer
"Angular, HTML, JavaScript, Node.js, Oracle, React, TypeScript",7,Frontend Developer
"Angular, CSS, Data Visualization, Git, HTML, PHP, React",7,Frontend Developer
"Deep Learning, NumPy, PyTorch, Python, Ruby, Scala, TensorFlow, iOS",8,Machine Learning Engineer
